V1,ANIMAL_ID,HERD,SEX,FIX_ID,FIX_DATE,FIX_TIME,X_COORD,Y_COORD,Fix_Time_Delta,COLLAR_TYPE_CL,AGE,idate,itime,year,month,JDate
1186495,mr2009a11,MIDRIDGE,F,5306299,2010-05-23,16:00:28,-55.35508008,48.26627128,7157,GPS,255,2010-05-23,16:00:28,2010,5,143
1186496,mr2009a11,MIDRIDGE,F,5306300,2010-05-23,18:01:18,-55.35995829,48.26278568,7250,GPS,255,2010-05-23,18:01:18,2010,5,143
1186497,mr2009a11,MIDRIDGE,F,5306301,2010-05-23,20:00:43,-55.36010391,48.26121919,7165,GPS,255,2010-05-23,20:00:43,2010,5,143
1186498,mr2009a11,MIDRIDGE,F,5306302,2010-05-23,22:00:48,-55.3594697,48.26010059,7205,GPS,255,2010-05-23,22:00:48,2010,5,143
1186499,mr2009a11,MIDRIDGE,F,5306303,2010-05-24,00:00:53,-55.35897311,48.25997901,7205,GPS,255,2010-05-24,00:00:53,2010,5,144
1186500,mr2009a11,MIDRIDGE,F,5306304,2010-05-24,02:00:44,-55.36021386,48.25892399,7191,GPS,255,2010-05-24,02:00:44,2010,5,144
1186501,mr2009a11,MIDRIDGE,F,5306305,2010-05-24,04:00:41,-55.3603442,48.2589063,7197,GPS,255,2010-05-24,04:00:41,2010,5,144
1186502,mr2009a11,MIDRIDGE,F,5306306,2010-05-24,06:00:56,-55.35993969,48.25899221,7215,GPS,255,2010-05-24,06:00:56,2010,5,144
1186503,mr2009a11,MIDRIDGE,F,5306307,2010-05-24,08:00:40,-55.36131887,48.25995129,7184,GPS,255,2010-05-24,08:00:40,2010,5,144
1186504,mr2009a11,MIDRIDGE,F,5306308,2010-05-24,10:01:18,-55.35661809,48.26422361,7238,GPS,255,2010-05-24,10:01:18,2010,5,144
1186505,mr2009a11,MIDRIDGE,F,5306309,2010-05-24,12:00:57,-55.34990504,48.26725181,7179,GPS,255,2010-05-24,12:00:57,2010,5,144
1186506,mr2009a11,MIDRIDGE,F,5306310,2010-05-24,14:00:42,-55.34714013,48.26866369,7185,GPS,255,2010-05-24,14:00:42,2010,5,144
1186507,mr2009a11,MIDRIDGE,F,5306311,2010-05-24,16:01:19,-55.34481904,48.26932759,7237,GPS,255,2010-05-24,16:01:19,2010,5,144
1186508,mr2009a11,MIDRIDGE,F,5306312,2010-05-24,18:00:53,-55.34488708,48.27008432,7174,GPS,255,2010-05-24,18:00:53,2010,5,144
1186509,mr2009a11,MIDRIDGE,F,5306313,2010-05-24,20:00:57,-55.34593897,48.26977861,7204,GPS,255,2010-05-24,20:00:57,2010,5,144
1186510,mr2009a11,MIDRIDGE,F,5306314,2010-05-24,22:00:25,-55.34737853,48.26853256,7168,GPS,255,2010-05-24,22:00:25,2010,5,144
1186511,mr2009a11,MIDRIDGE,F,5306315,2010-05-25,00:00:45,-55.3453656,48.26873408,7220,GPS,255,2010-05-25,00:00:45,2010,5,145
1186512,mr2009a11,MIDRIDGE,F,5306316,2010-05-25,02:01:12,-55.34725257,48.2687193,7227,GPS,255,2010-05-25,02:01:12,2010,5,145
1186513,mr2009a11,MIDRIDGE,F,5306317,2010-05-25,04:00:54,-55.34717664,48.26859632,7182,GPS,255,2010-05-25,04:00:54,2010,5,145
1186514,mr2009a11,MIDRIDGE,F,5306318,2010-05-25,06:03:10,0,0,7336,GPS,255,2010-05-25,06:03:10,2010,5,145
1186515,mr2009a11,MIDRIDGE,F,5306319,2010-05-25,08:00:45,-55.34586809,48.26956869,7055,GPS,255,2010-05-25,08:00:45,2010,5,145
1186516,mr2009a11,MIDRIDGE,F,5306320,2010-05-25,10:00:54,-55.34674342,48.27117314,7209,GPS,255,2010-05-25,10:00:54,2010,5,145
1186517,mr2009a11,MIDRIDGE,F,5306321,2010-05-25,12:01:49,-55.34630426,48.27803586,7255,GPS,255,2010-05-25,12:01:49,2010,5,145
1186518,mr2009a11,MIDRIDGE,F,5306322,2010-05-25,14:00:45,-55.34322014,48.27837118,7136,GPS,255,2010-05-25,14:00:45,2010,5,145
1186519,mr2009a11,MIDRIDGE,F,5306323,2010-05-25,16:00:26,-55.3253187,48.27967662,7181,GPS,255,2010-05-25,16:00:26,2010,5,145
1186520,mr2009a11,MIDRIDGE,F,5306324,2010-05-25,18:01:18,-55.32004934,48.27942259,7252,GPS,255,2010-05-25,18:01:18,2010,5,145
1186521,mr2009a11,MIDRIDGE,F,5306325,2010-05-25,20:00:47,-55.31752338,48.28138999,7169,GPS,255,2010-05-25,20:00:47,2010,5,145
1186522,mr2009a11,MIDRIDGE,F,5306326,2010-05-25,22:00:51,-55.30714728,48.28352349,7204,GPS,255,2010-05-25,22:00:51,2010,5,145
1186523,mr2009a11,MIDRIDGE,F,5306327,2010-05-26,00:00:54,-55.30575661,48.28603849,7203,GPS,255,2010-05-26,00:00:54,2010,5,146
1186524,mr2009a11,MIDRIDGE,F,5306328,2010-05-26,02:00:53,-55.30596114,48.28609813,7199,GPS,255,2010-05-26,02:00:53,2010,5,146
1186525,mr2009a11,MIDRIDGE,F,5306329,2010-05-26,04:01:47,-55.30750182,48.28456698,7254,GPS,255,2010-05-26,04:01:47,2010,5,146
1186526,mr2009a11,MIDRIDGE,F,5306330,2010-05-26,06:00:53,-55.30741997,48.28352175,7146,GPS,255,2010-05-26,06:00:53,2010,5,146
1186527,mr2009a11,MIDRIDGE,F,5306331,2010-05-26,08:00:54,-55.3065499,48.28300731,7201,GPS,255,2010-05-26,08:00:54,2010,5,146
1186528,mr2009a11,MIDRIDGE,F,5306332,2010-05-26,10:00:53,-55.30541485,48.28310513,7199,GPS,255,2010-05-26,10:00:53,2010,5,146
1186529,mr2009a11,MIDRIDGE,F,5306333,2010-05-26,12:01:15,-55.30237346,48.28501171,7222,GPS,255,2010-05-26,12:01:15,2010,5,146
1186530,mr2009a11,MIDRIDGE,F,5306334,2010-05-26,14:00:53,-55.30137384,48.28520683,7178,GPS,255,2010-05-26,14:00:53,2010,5,146
1186531,mr2009a11,MIDRIDGE,F,5306335,2010-05-26,16:00:41,-55.30098615,48.2844898,7188,GPS,255,2010-05-26,16:00:41,2010,5,146
1186532,mr2009a11,MIDRIDGE,F,5306336,2010-05-26,18:01:24,-55.29892494,48.28299254,7243,GPS,255,2010-05-26,18:01:24,2010,5,146
1186533,mr2009a11,MIDRIDGE,F,5306337,2010-05-26,20:01:33,-55.29963909,48.28249383,7209,GPS,255,2010-05-26,20:01:33,2010,5,146
1186534,mr2009a11,MIDRIDGE,F,5306338,2010-05-26,22:01:32,-55.29699909,48.28309395,7199,GPS,255,2010-05-26,22:01:32,2010,5,146
1186535,mr2009a11,MIDRIDGE,F,5306339,2010-05-27,00:01:45,-55.29472459,48.28381573,7213,GPS,255,2010-05-27,00:01:45,2010,5,147
1186536,mr2009a11,MIDRIDGE,F,5306340,2010-05-27,02:00:54,-55.29735444,48.28309788,7149,GPS,255,2010-05-27,02:00:54,2010,5,147
1186537,mr2009a11,MIDRIDGE,F,5306341,2010-05-27,04:00:53,-55.29740129,48.28319457,7199,GPS,255,2010-05-27,04:00:53,2010,5,147
1186538,mr2009a11,MIDRIDGE,F,5306342,2010-05-27,06:00:40,-55.29646995,48.28341082,7187,GPS,255,2010-05-27,06:00:40,2010,5,147
1186539,mr2009a11,MIDRIDGE,F,5306343,2010-05-27,08:00:55,-55.30007422,48.28580453,7215,GPS,255,2010-05-27,08:00:55,2010,5,147
1186540,mr2009a11,MIDRIDGE,F,5306344,2010-05-27,10:01:12,-55.30565009,48.28625911,7217,GPS,255,2010-05-27,10:01:12,2010,5,147
1186541,mr2009a11,MIDRIDGE,F,5306345,2010-05-27,12:01:33,-55.306475,48.28571479,7221,GPS,255,2010-05-27,12:01:33,2010,5,147
1186542,mr2009a11,MIDRIDGE,F,5306346,2010-05-27,14:00:54,-55.30663093,48.28504269,7161,GPS,255,2010-05-27,14:00:54,2010,5,147
1186543,mr2009a11,MIDRIDGE,F,5306347,2010-05-27,16:00:51,-55.30672715,48.28325238,7197,GPS,255,2010-05-27,16:00:51,2010,5,147
1186544,mr2009a11,MIDRIDGE,F,5306348,2010-05-27,18:00:54,-55.30471183,48.28194634,7203,GPS,255,2010-05-27,18:00:54,2010,5,147
1186545,mr2009a11,MIDRIDGE,F,5306349,2010-05-27,20:01:23,-55.30170237,48.27809125,7229,GPS,255,2010-05-27,20:01:23,2010,5,147
1186546,mr2009a11,MIDRIDGE,F,5306350,2010-05-27,22:01:26,-55.29061127,48.26529578,7203,GPS,255,2010-05-27,22:01:26,2010,5,147
1186547,mr2009a11,MIDRIDGE,F,5306351,2010-05-28,00:01:11,-55.28361019,48.25861295,7185,GPS,255,2010-05-28,00:01:11,2010,5,148
1186548,mr2009a11,MIDRIDGE,F,5306352,2010-05-28,02:00:58,-55.28291952,48.25839518,7187,GPS,255,2010-05-28,02:00:58,2010,5,148
1186549,mr2009a11,MIDRIDGE,F,5306353,2010-05-28,04:01:12,-55.28297604,48.25969531,7214,GPS,255,2010-05-28,04:01:12,2010,5,148
1186550,mr2009a11,MIDRIDGE,F,5306354,2010-05-28,06:00:54,-55.2821276,48.25988841,7182,GPS,255,2010-05-28,06:00:54,2010,5,148
1186551,mr2009a11,MIDRIDGE,F,5306355,2010-05-28,08:00:50,-55.28415043,48.26220859,7196,GPS,255,2010-05-28,08:00:50,2010,5,148
1186552,mr2009a11,MIDRIDGE,F,5306356,2010-05-28,10:00:47,-55.32309623,48.26482065,7197,GPS,255,2010-05-28,10:00:47,2010,5,148
1186553,mr2009a11,MIDRIDGE,F,5306357,2010-05-28,12:00:41,-55.31602378,48.25868687,7194,GPS,255,2010-05-28,12:00:41,2010,5,148
1186554,mr2009a11,MIDRIDGE,F,5306358,2010-05-28,14:02:01,-55.31570308,48.2605694,7280,GPS,255,2010-05-28,14:02:01,2010,5,148
1186555,mr2009a11,MIDRIDGE,F,5306359,2010-05-28,16:01:05,-55.31662334,48.25863417,7144,GPS,255,2010-05-28,16:01:05,2010,5,148
1186556,mr2009a11,MIDRIDGE,F,5306360,2010-05-28,18:00:54,-55.3212781,48.2586777,7189,GPS,255,2010-05-28,18:00:54,2010,5,148
1186557,mr2009a11,MIDRIDGE,F,5306361,2010-05-28,20:02:51,-55.32524995,48.25922342,7317,GPS,255,2010-05-28,20:02:51,2010,5,148
1186558,mr2009a11,MIDRIDGE,F,5306362,2010-05-28,22:00:55,-55.32730019,48.25935676,7084,GPS,255,2010-05-28,22:00:55,2010,5,148
1186559,mr2009a11,MIDRIDGE,F,5306363,2010-05-29,00:00:52,-55.33641345,48.25856556,7197,GPS,255,2010-05-29,00:00:52,2010,5,149
1186560,mr2009a11,MIDRIDGE,F,5306364,2010-05-29,02:00:43,-55.33935697,48.25737617,7191,GPS,255,2010-05-29,02:00:43,2010,5,149
1186561,mr2009a11,MIDRIDGE,F,5306365,2010-05-29,04:00:48,-55.34062319,48.25689035,7205,GPS,255,2010-05-29,04:00:48,2010,5,149
1186562,mr2009a11,MIDRIDGE,F,5306366,2010-05-29,06:01:07,-55.34102006,48.25673818,7219,GPS,255,2010-05-29,06:01:07,2010,5,149
1186563,mr2009a11,MIDRIDGE,F,5306367,2010-05-29,08:01:18,-55.33419048,48.24979354,7211,GPS,255,2010-05-29,08:01:18,2010,5,149
1186564,mr2009a11,MIDRIDGE,F,5306368,2010-05-29,10:00:56,-55.31995724,48.23872484,7178,GPS,255,2010-05-29,10:00:56,2010,5,149
1186565,mr2009a11,MIDRIDGE,F,5306369,2010-05-29,12:00:46,-55.28965325,48.22635909,7190,GPS,255,2010-05-29,12:00:46,2010,5,149
1186566,mr2009a11,MIDRIDGE,F,5306370,2010-05-29,14:00:54,-55.27046952,48.21370642,7208,GPS,255,2010-05-29,14:00:54,2010,5,149
1186567,mr2009a11,MIDRIDGE,F,5306371,2010-05-29,16:00:38,-55.25444964,48.21368899,7184,GPS,255,2010-05-29,16:00:38,2010,5,149
1186568,mr2009a11,MIDRIDGE,F,5306372,2010-05-29,18:01:18,-55.2374535,48.20773782,7240,GPS,255,2010-05-29,18:01:18,2010,5,149
1186569,mr2009a11,MIDRIDGE,F,5306373,2010-05-29,20:00:53,-55.23132428,48.20374507,7175,GPS,255,2010-05-29,20:00:53,2010,5,149
1186570,mr2009a11,MIDRIDGE,F,5306374,2010-05-29,22:00:31,-55.23535823,48.19477539,7178,GPS,255,2010-05-29,22:00:31,2010,5,149
1186571,mr2009a11,MIDRIDGE,F,5306375,2010-05-30,00:01:17,-55.23963551,48.19274457,7246,GPS,255,2010-05-30,00:01:17,2010,5,150
1186572,mr2009a11,MIDRIDGE,F,5306376,2010-05-30,02:00:56,-55.2645108,48.19860376,7179,GPS,255,2010-05-30,02:00:56,2010,5,150
1186573,mr2009a11,MIDRIDGE,F,5306377,2010-05-30,04:00:40,-55.26451788,48.19832051,7184,GPS,255,2010-05-30,04:00:40,2010,5,150
1186574,mr2009a11,MIDRIDGE,F,5306378,2010-05-30,06:00:41,-55.26454515,48.19819923,7201,GPS,255,2010-05-30,06:00:41,2010,5,150
1186575,mr2009a11,MIDRIDGE,F,5306379,2010-05-30,08:00:56,-55.26784115,48.19904298,7215,GPS,255,2010-05-30,08:00:56,2010,5,150
1186576,mr2009a11,MIDRIDGE,F,5306380,2010-05-30,10:00:25,-55.27028688,48.19929865,7169,GPS,255,2010-05-30,10:00:25,2010,5,150
1186577,mr2009a11,MIDRIDGE,F,5306381,2010-05-30,12:00:54,-55.27271256,48.2004297,7229,GPS,255,2010-05-30,12:00:54,2010,5,150
1186578,mr2009a11,MIDRIDGE,F,5306382,2010-05-30,14:00:41,-55.27808517,48.20381434,7187,GPS,255,2010-05-30,14:00:41,2010,5,150
1186579,mr2009a11,MIDRIDGE,F,5306383,2010-05-30,16:00:43,-55.27847732,48.20399889,7202,GPS,255,2010-05-30,16:00:43,2010,5,150
1186580,mr2009a11,MIDRIDGE,F,5306384,2010-05-30,18:01:43,-55.28068163,48.2047116,7260,GPS,255,2010-05-30,18:01:43,2010,5,150
1186581,mr2009a11,MIDRIDGE,F,5306385,2010-05-30,20:00:54,-55.28223803,48.20601401,7151,GPS,255,2010-05-30,20:00:54,2010,5,150
1186582,mr2009a11,MIDRIDGE,F,5306386,2010-05-30,22:00:55,-55.28354498,48.20788333,7201,GPS,255,2010-05-30,22:00:55,2010,5,150
1186583,mr2009a11,MIDRIDGE,F,5306387,2010-05-31,00:00:54,-55.28308698,48.20844134,7199,GPS,255,2010-05-31,00:00:54,2010,5,151
1186584,mr2009a11,MIDRIDGE,F,5306388,2010-05-31,02:01:06,-55.28426547,48.20845889,7212,GPS,255,2010-05-31,02:01:06,2010,5,151
1186585,mr2009a11,MIDRIDGE,F,5306389,2010-05-31,04:00:54,-55.28396696,48.20811194,7188,GPS,255,2010-05-31,04:00:54,2010,5,151
1186586,mr2009a11,MIDRIDGE,F,5306390,2010-05-31,06:00:53,-55.28311993,48.20703554,7199,GPS,255,2010-05-31,06:00:53,2010,5,151
1186587,mr2009a11,MIDRIDGE,F,5306391,2010-05-31,08:01:03,-55.28659456,48.20822546,7210,GPS,255,2010-05-31,08:01:03,2010,5,151
1186588,mr2009a11,MIDRIDGE,F,5306392,2010-05-31,10:01:59,-55.28660154,48.21010114,7256,GPS,255,2010-05-31,10:01:59,2010,5,151
1186589,mr2009a11,MIDRIDGE,F,5306393,2010-05-31,12:00:56,-55.27998526,48.21044607,7137,GPS,255,2010-05-31,12:00:56,2010,5,151
1186590,mr2009a11,MIDRIDGE,F,5306394,2010-05-31,14:00:54,-55.27129825,48.20867394,7198,GPS,255,2010-05-31,14:00:54,2010,5,151
1186591,mr2009a11,MIDRIDGE,F,5306395,2010-05-31,16:00:54,-55.26917554,48.20702731,7200,GPS,255,2010-05-31,16:00:54,2010,5,151
1186592,mr2009a11,MIDRIDGE,F,5306396,2010-05-31,18:01:33,-55.26791597,48.20620208,7239,GPS,255,2010-05-31,18:01:33,2010,5,151
1186593,mr2009a11,MIDRIDGE,F,5306397,2010-05-31,20:00:42,-55.26667135,48.20594756,7149,GPS,255,2010-05-31,20:00:42,2010,5,151
1186594,mr2009a11,MIDRIDGE,F,5306398,2010-05-31,22:01:37,-55.26425832,48.2069426,7255,GPS,255,2010-05-31,22:01:37,2010,5,151
1196144,mr2009a14,MIDRIDGE,F,5311743,2010-05-01,00:00:48,-54.81454883,48.16588071,14341,GPS,255,2010-05-01,00:00:48,2010,5,121
1196145,mr2009a14,MIDRIDGE,F,5311744,2010-05-01,05:01:52,-54.81437305,48.16584293,18064,GPS,255,2010-05-01,05:01:52,2010,5,121
1196146,mr2009a14,MIDRIDGE,F,5311745,2010-05-01,10:00:47,-54.81180843,48.16470094,17935,GPS,255,2010-05-01,10:00:47,2010,5,121
1196147,mr2009a14,MIDRIDGE,F,5311746,2010-05-01,15:01:24,-54.78597239,48.17431944,18037,GPS,255,2010-05-01,15:01:24,2010,5,121
1196148,mr2009a14,MIDRIDGE,F,5311747,2010-05-01,20:02:24,-54.78536059,48.17576618,18060,GPS,255,2010-05-01,20:02:24,2010,5,121
1196149,mr2009a14,MIDRIDGE,F,5311748,2010-05-02,00:00:48,-54.79092205,48.17192728,14304,GPS,255,2010-05-02,00:00:48,2010,5,122
1196150,mr2009a14,MIDRIDGE,F,5311749,2010-05-02,05:01:49,-54.79316066,48.17139248,18061,GPS,255,2010-05-02,05:01:49,2010,5,122
1196151,mr2009a14,MIDRIDGE,F,5311750,2010-05-02,10:00:53,-54.78332256,48.17151729,17944,GPS,255,2010-05-02,10:00:53,2010,5,122
1196152,mr2009a14,MIDRIDGE,F,5311751,2010-05-02,15:00:55,-54.78595223,48.17228208,18002,GPS,255,2010-05-02,15:00:55,2010,5,122
1196153,mr2009a14,MIDRIDGE,F,5311752,2010-05-02,20:01:23,-54.7861341,48.17666059,18028,GPS,255,2010-05-02,20:01:23,2010,5,122
1196154,mr2009a14,MIDRIDGE,F,5311753,2010-05-03,00:00:53,-54.78911155,48.17596913,14370,GPS,255,2010-05-03,00:00:53,2010,5,123
1196155,mr2009a14,MIDRIDGE,F,5311754,2010-05-03,05:00:53,-54.79336446,48.17258807,18000,GPS,255,2010-05-03,05:00:53,2010,5,123
1196156,mr2009a14,MIDRIDGE,F,5311755,2010-05-03,10:00:47,-54.79725075,48.17009943,17994,GPS,255,2010-05-03,10:00:47,2010,5,123
1196157,mr2009a14,MIDRIDGE,F,5311756,2010-05-03,15:01:24,-54.82082381,48.16157495,18037,GPS,255,2010-05-03,15:01:24,2010,5,123
1196158,mr2009a14,MIDRIDGE,F,5311757,2010-05-03,20:02:19,-54.8218649,48.16301044,18055,GPS,255,2010-05-03,20:02:19,2010,5,123
1196159,mr2009a14,MIDRIDGE,F,5311758,2010-05-04,00:00:47,-54.81833515,48.16750867,14308,GPS,255,2010-05-04,00:00:47,2010,5,124
1196160,mr2009a14,MIDRIDGE,F,5311759,2010-05-04,05:00:47,-54.81488445,48.16733633,18000,GPS,255,2010-05-04,05:00:47,2010,5,124
1196161,mr2009a14,MIDRIDGE,F,5311760,2010-05-04,10:01:25,-54.79070363,48.17175988,18038,GPS,255,2010-05-04,10:01:25,2010,5,124
1196162,mr2009a14,MIDRIDGE,F,5311761,2010-05-04,15:01:22,-54.77780087,48.18009245,17997,GPS,255,2010-05-04,15:01:22,2010,5,124
1196163,mr2009a14,MIDRIDGE,F,5311762,2010-05-04,20:01:03,-54.78656639,48.17666687,17981,GPS,255,2010-05-04,20:01:03,2010,5,124
1196164,mr2009a14,MIDRIDGE,F,5311763,2010-05-05,00:00:48,-54.7922871,48.17105577,14385,GPS,255,2010-05-05,00:00:48,2010,5,125
1196165,mr2009a14,MIDRIDGE,F,5311764,2010-05-05,05:00:25,-54.79258493,48.1709605,17977,GPS,255,2010-05-05,05:00:25,2010,5,125
1196166,mr2009a14,MIDRIDGE,F,5311765,2010-05-05,10:01:40,-54.79982448,48.17130355,18075,GPS,255,2010-05-05,10:01:40,2010,5,125
1196167,mr2009a14,MIDRIDGE,F,5311766,2010-05-05,15:01:33,-54.79828671,48.17117509,17993,GPS,255,2010-05-05,15:01:33,2010,5,125
1196168,mr2009a14,MIDRIDGE,F,5311767,2010-05-05,20:00:53,-54.79236979,48.17112781,17960,GPS,255,2010-05-05,20:00:53,2010,5,125
1196169,mr2009a14,MIDRIDGE,F,5311768,2010-05-06,00:01:20,-54.80301828,48.17165572,14427,GPS,255,2010-05-06,00:01:20,2010,5,126
1196170,mr2009a14,MIDRIDGE,F,5311769,2010-05-06,05:01:54,-54.79787113,48.1727614,18034,GPS,255,2010-05-06,05:01:54,2010,5,126
1196171,mr2009a14,MIDRIDGE,F,5311770,2010-05-06,10:00:47,-54.79966676,48.17286411,17933,GPS,255,2010-05-06,10:00:47,2010,5,126
1196172,mr2009a14,MIDRIDGE,F,5311771,2010-05-06,15:00:55,-54.79065389,48.17174141,18008,GPS,255,2010-05-06,15:00:55,2010,5,126
1196173,mr2009a14,MIDRIDGE,F,5311772,2010-05-06,20:03:11,0,0,18136,GPS,255,2010-05-06,20:03:11,2010,5,126
1196174,mr2009a14,MIDRIDGE,F,5311773,2010-05-07,00:00:53,-54.7867654,48.1764289,14262,GPS,255,2010-05-07,00:00:53,2010,5,127
1196175,mr2009a14,MIDRIDGE,F,5311774,2010-05-07,05:00:49,-54.7866648,48.17127694,17996,GPS,255,2010-05-07,05:00:49,2010,5,127
1196176,mr2009a14,MIDRIDGE,F,5311775,2010-05-07,10:00:48,-54.79070877,48.17165127,17999,GPS,255,2010-05-07,10:00:48,2010,5,127
1196177,mr2009a14,MIDRIDGE,F,5311776,2010-05-07,15:00:43,-54.79459853,48.16981829,17995,GPS,255,2010-05-07,15:00:43,2010,5,127
1196178,mr2009a14,MIDRIDGE,F,5311777,2010-05-07,20:00:54,-54.80059951,48.16860205,18011,GPS,255,2010-05-07,20:00:54,2010,5,127
1196179,mr2009a14,MIDRIDGE,F,5311778,2010-05-08,00:00:53,-54.80232535,48.17078948,14399,GPS,255,2010-05-08,00:00:53,2010,5,128
1196180,mr2009a14,MIDRIDGE,F,5311779,2010-05-08,05:00:49,-54.80106897,48.17152447,17996,GPS,255,2010-05-08,05:00:49,2010,5,128
1196181,mr2009a14,MIDRIDGE,F,5311780,2010-05-08,10:01:23,-54.80002283,48.17123131,18034,GPS,255,2010-05-08,10:01:23,2010,5,128
1196182,mr2009a14,MIDRIDGE,F,5311781,2010-05-08,15:01:17,-54.80121598,48.16893215,17994,GPS,255,2010-05-08,15:01:17,2010,5,128
1196183,mr2009a14,MIDRIDGE,F,5311782,2010-05-08,20:01:18,-54.80247916,48.16446495,18001,GPS,255,2010-05-08,20:01:18,2010,5,128
1196184,mr2009a14,MIDRIDGE,F,5311783,2010-05-09,00:00:56,-54.80052292,48.16575154,14378,GPS,255,2010-05-09,00:00:56,2010,5,129
1196185,mr2009a14,MIDRIDGE,F,5311784,2010-05-09,05:01:12,-54.80253075,48.16577569,18016,GPS,255,2010-05-09,05:01:12,2010,5,129
1196186,mr2009a14,MIDRIDGE,F,5311785,2010-05-09,10:00:43,-54.80352835,48.16605619,17971,GPS,255,2010-05-09,10:00:43,2010,5,129
1196187,mr2009a14,MIDRIDGE,F,5311786,2010-05-09,15:00:53,-54.80161648,48.16872719,18010,GPS,255,2010-05-09,15:00:53,2010,5,129
1196188,mr2009a14,MIDRIDGE,F,5311787,2010-05-09,20:00:50,-54.80180115,48.16335615,17997,GPS,255,2010-05-09,20:00:50,2010,5,129
1196189,mr2009a14,MIDRIDGE,F,5311788,2010-05-10,00:00:48,-54.79426779,48.16728025,14398,GPS,255,2010-05-10,00:00:48,2010,5,130
1196190,mr2009a14,MIDRIDGE,F,5311789,2010-05-10,05:00:55,-54.79716448,48.17339628,18007,GPS,255,2010-05-10,05:00:55,2010,5,130
1196191,mr2009a14,MIDRIDGE,F,5311790,2010-05-10,10:01:53,-54.80376388,48.17169362,18058,GPS,255,2010-05-10,10:01:53,2010,5,130
1196192,mr2009a14,MIDRIDGE,F,5311791,2010-05-10,15:00:44,-54.80491129,48.16549411,17931,GPS,255,2010-05-10,15:00:44,2010,5,130
1196193,mr2009a14,MIDRIDGE,F,5311792,2010-05-10,20:00:47,-54.8105923,48.14645815,18003,GPS,255,2010-05-10,20:00:47,2010,5,130
1196194,mr2009a14,MIDRIDGE,F,5311793,2010-05-11,00:00:50,-54.81372111,48.14646118,14403,GPS,255,2010-05-11,00:00:50,2010,5,131
1196195,mr2009a14,MIDRIDGE,F,5311794,2010-05-11,05:00:43,-54.81602159,48.14778335,17993,GPS,255,2010-05-11,05:00:43,2010,5,131
1196196,mr2009a14,MIDRIDGE,F,5311795,2010-05-11,10:01:32,-54.8175555,48.14810021,18049,GPS,255,2010-05-11,10:01:32,2010,5,131
1196197,mr2009a14,MIDRIDGE,F,5311796,2010-05-11,15:00:49,-54.81395282,48.148316,17957,GPS,255,2010-05-11,15:00:49,2010,5,131
1196198,mr2009a14,MIDRIDGE,F,5311797,2010-05-11,20:01:47,-54.80818745,48.14919092,18058,GPS,255,2010-05-11,20:01:47,2010,5,131
1196199,mr2009a14,MIDRIDGE,F,5311798,2010-05-12,00:00:44,-54.80626039,48.1521107,14337,GPS,255,2010-05-12,00:00:44,2010,5,132
1196200,mr2009a14,MIDRIDGE,F,5311799,2010-05-12,05:03:08,0,0,18144,GPS,255,2010-05-12,05:03:08,2010,5,132
1196201,mr2009a14,MIDRIDGE,F,5311800,2010-05-12,10:00:54,-54.79862747,48.1698861,17866,GPS,255,2010-05-12,10:00:54,2010,5,132
1196202,mr2009a14,MIDRIDGE,F,5311801,2010-05-12,15:00:49,-54.7989316,48.1732492,17995,GPS,255,2010-05-12,15:00:49,2010,5,132
1196203,mr2009a14,MIDRIDGE,F,5311802,2010-05-12,20:01:23,-54.79386054,48.17204572,18034,GPS,255,2010-05-12,20:01:23,2010,5,132
1196204,mr2009a14,MIDRIDGE,F,5311803,2010-05-13,00:00:56,-54.79525803,48.17443206,14373,GPS,255,2010-05-13,00:00:56,2010,5,133
1196205,mr2009a14,MIDRIDGE,F,5311804,2010-05-13,05:00:43,-54.79524381,48.17443085,17987,GPS,255,2010-05-13,05:00:43,2010,5,133
1196206,mr2009a14,MIDRIDGE,F,5311805,2010-05-13,10:01:18,-54.80366765,48.17171401,18035,GPS,255,2010-05-13,10:01:18,2010,5,133
1196207,mr2009a14,MIDRIDGE,F,5311806,2010-05-13,15:00:54,-54.80931043,48.16987375,17976,GPS,255,2010-05-13,15:00:54,2010,5,133
1196208,mr2009a14,MIDRIDGE,F,5311807,2010-05-13,20:00:54,-54.81045087,48.1689516,18000,GPS,255,2010-05-13,20:00:54,2010,5,133
1196209,mr2009a14,MIDRIDGE,F,5311808,2010-05-14,00:00:54,-54.80359399,48.17175029,14400,GPS,255,2010-05-14,00:00:54,2010,5,134
1196210,mr2009a14,MIDRIDGE,F,5311809,2010-05-14,05:00:53,-54.7978758,48.17319339,17999,GPS,255,2010-05-14,05:00:53,2010,5,134
1196211,mr2009a14,MIDRIDGE,F,5311810,2010-05-14,10:00:43,-54.79818867,48.17155481,17990,GPS,255,2010-05-14,10:00:43,2010,5,134
1196212,mr2009a14,MIDRIDGE,F,5311811,2010-05-14,15:01:43,-54.78618815,48.17394139,18060,GPS,255,2010-05-14,15:01:43,2010,5,134
1196213,mr2009a14,MIDRIDGE,F,5311812,2010-05-14,20:01:52,-54.78805911,48.17791666,18009,GPS,255,2010-05-14,20:01:52,2010,5,134
1196214,mr2009a14,MIDRIDGE,F,5311813,2010-05-15,00:01:23,-54.79413144,48.17308739,14371,GPS,255,2010-05-15,00:01:23,2010,5,135
